chr	start	end	gene	score	strand	line1_count
chr1	11139435	11139532	MTOR	0	-	0
chr1	11139658	11144647	MTOR	0	-	0
chr1	11139658	11144647	MTOR	0	-	0
chr1	11144755	11144967	MTOR	0	-	0
chr1	11144755	11144967	MTOR	0	-	0
chr1	11145045	11146675	MTOR	0	-	0
chr1	11145045	11146675	MTOR	0	-	0
chr1	11146791	11150125	MTOR	0	-	1
chr1	11146791	11150125	MTOR	0	-	1
chr1	11150226	11157151	MTOR	0	-	1
chr1	11150226	11157151	MTOR	0	-	1
chr1	11157291	11167441	MTOR	0	-	2
chr1	11157291	11167441	MTOR	0	-	2
chr1	11167517	11199257	MTOR	0	-	3
chr1	11167517	11199257	MTOR	0	-	3
chr1	11199403	11199540	MTOR	0	-	0
chr1	11199403	11199540	MTOR	0	-	0
chr1	11199703	11204560	MTOR	0	-	3
chr1	11199703	11204560	MTOR	0	-	3
chr1	11204703	11209311	MTOR	0	-	0
chr1	11204703	11209311	MTOR	0	-	0
chr1	11209458	11210813	MTOR	0	-	0
chr1	11209458	11210813	MTOR	0	-	0
chr1	11210906	11212311	MTOR	0	-	0
chr1	11210906	11212311	MTOR	0	-	0
chr1	11212474	11212795	MTOR	0	-	0
chr1	11212474	11212795	MTOR	0	-	0
chr1	11212908	11213398	MTOR	0	-	0
chr1	11212908	11213398	MTOR	0	-	0
chr1	11213566	11216147	MTOR	0	-	0
chr1	11213566	11216147	MTOR	0	-	0
chr1	11216234	11228667	MTOR	0	-	19
chr1	11216234	11228667	MTOR	0	-	19
chr1	11228918	11230924	MTOR	0	-	1
chr1	11228918	11230924	MTOR	0	-	1
chr1	11231054	11231299	MTOR	0	-	0
chr1	11231054	11231299	MTOR	0	-	0
chr1	11231434	11232435	MTOR	0	-	0
chr1	11231434	11232435	MTOR	0	-	0
chr1	11232528	11237842	MTOR	0	-	0
chr1	11232528	11233397	MTOR	0	-	0
chr1	11233487	11234142	MTOR	0	-	0
chr1	11234265	11237842	MTOR	0	-	0
chr1	11238048	11238401	MTOR	0	-	0
chr1	11238048	11238401	MTOR	0	-	0
chr1	11238617	11240302	MTOR	0	-	0
chr1	11238617	11240302	MTOR	0	-	0
chr1	11240547	11241552	MTOR	0	-	0
chr1	11240547	11241552	MTOR	0	-	0
chr1	11241681	11243113	MTOR	0	-	0
chr1	11241681	11243113	MTOR	0	-	0
chr1	11243300	11247624	MTOR	0	-	0
chr1	11243300	11247624	MTOR	0	-	0
chr1	11247733	11247818	MTOR	0	-	0
chr1	11247733	11247818	MTOR	0	-	0
chr1	11248094	11253838	MTOR	0	-	0
chr1	11248094	11253838	MTOR	0	-	0
chr1	11253973	11255991	MTOR	0	-	0
chr1	11253973	11255991	MTOR	0	-	0
chr1	11256192	11256932	MTOR	0	-	0
chr1	11256192	11256932	MTOR	0	-	0
chr1	11257165	11258484	MTOR	0	-	0
chr1	11257165	11258484	MTOR	0	-	0
chr1	11258593	11259247	MTOR	0	-	0
chr1	11258593	11259247	MTOR	0	-	0
chr1	11259423	11262444	MTOR	0	-	0
chr1	11259423	11262444	MTOR	0	-	0
chr1	11790716	11791206	MTHFR	0	-	0
chr1	11790898	11791206	MTHFR	0	-	0
chr1	11790898	11791206	MTHFR	0	-	0
chr1	11790898	11791206	MTHFR	0	-	0
chr1	11790898	11791206	MTHFR	0	-	0
chr1	11790898	11791206	MTHFR	0	-	0
chr1	11790898	11791206	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11791326	11792277	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11792379	11793906	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794089	11794357	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794538	11794728	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11794863	11795097	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11795348	11796205	MTHFR	0	-	0
chr1	11796399	11800211	MTHFR	0	-	0
chr1	11796399	11800211	MTHFR	0	-	0
chr1	11796399	11800211	MTHFR	0	-	0
chr1	11796399	11800211	MTHFR	0	-	0
chr1	11796399	11800211	MTHFR	0	-	0
chr1	11796399	11800211	MTHFR	0	-	0
chr1	11800322	11801160	MTHFR	0	-	0
chr1	11800322	11801160	MTHFR	0	-	0
chr1	11800322	11801160	MTHFR	0	-	0
chr1	11800322	11801160	MTHFR	0	-	0
chr1	11800322	11801160	MTHFR	0	-	0
chr1	11800322	11801160	MTHFR	0	-	0
chr1	11801399	11802880	MTHFR	0	-	0
chr1	11801399	11802880	MTHFR	0	-	0
chr1	11801399	11802880	MTHFR	0	-	0
chr1	11801399	11802880	MTHFR	0	-	0
chr1	11801399	11802880	MTHFR	0	-	0
chr1	11801399	11802880	MTHFR	0	-	0
chr1	11803126	11803404	MTHFR	0	-	0
chr1	11803129	11805887	MTHFR	0	-	0
chr1	11803129	11803404	MTHFR	0	-	0
chr1	11803129	11803404	MTHFR	0	-	0
chr1	11804532	11805379	MTHFR	0	-	0
chr1	11804532	11805379	MTHFR	0	-	0
chr1	15848150	15872815	SPEN	0	+	9
chr1	15873136	15876201	SPEN	0	+	0
chr1	15876678	15909320	SPEN	0	+	7
chr1	15909481	15911100	SPEN	0	+	1
chr1	15911301	15916127	SPEN	0	+	0
chr1	15916279	15918925	SPEN	0	+	0
chr1	15919051	15919403	SPEN	0	+	0
chr1	15919517	15920869	SPEN	0	+	0
chr1	15920983	15922248	SPEN	0	+	0
chr1	15922349	15928090	SPEN	0	+	0
chr1	15936266	15937162	SPEN	0	+	0
chr1	15937645	15937811	SPEN	0	+	0
chr1	15938006	15938717	SPEN	0	+	0
chr1	15938876	15939295	SPEN	0	+	0
chr1	22711043	22781420	EPHB2	0	+	4
chr1	22711043	22781420	EPHB2	0	+	4
chr1	22711043	22781420	EPHB2	0	+	4
chr1	22711043	22781420	EPHB2	0	+	4
chr1	22775244	22781420	EPHB2	0	+	0
chr1	22781485	22784391	EPHB2	0	+	0
chr1	22781485	22784391	EPHB2	0	+	0
chr1	22781485	22784391	EPHB2	0	+	0
chr1	22781485	22784391	EPHB2	0	+	0
chr1	22781485	22784391	EPHB2	0	+	0
chr1	22785076	22863036	EPHB2	0	+	8
chr1	22785076	22863036	EPHB2	0	+	8
chr1	22785076	22863036	EPHB2	0	+	8
chr1	22785076	22863036	EPHB2	0	+	8
chr1	22785076	22863036	EPHB2	0	+	8
chr1	22863192	22864876	EPHB2	0	+	0
chr1	22863192	22864876	EPHB2	0	+	0
chr1	22863192	22864876	EPHB2	0	+	0
chr1	22863192	22864876	EPHB2	0	+	0
chr1	22863192	22864876	EPHB2	0	+	0
chr1	22865212	22882358	EPHB2	0	+	1
chr1	22865212	22882358	EPHB2	0	+	1
chr1	22865212	22882358	EPHB2	0	+	1
chr1	22865212	22882358	EPHB2	0	+	1
chr1	22865212	22882358	EPHB2	0	+	1
chr1	22882483	22891128	EPHB2	0	+	0
chr1	22882483	22892883	EPHB2	0	+	0
chr1	22882483	22892883	EPHB2	0	+	0
chr1	22882483	22892883	EPHB2	0	+	0
chr1	22882483	22892880	EPHB2	0	+	0
chr1	22893046	22895471	EPHB2	0	+	0
chr1	22893046	22895471	EPHB2	0	+	0
chr1	22893046	22895471	EPHB2	0	+	0
chr1	22893046	22895471	EPHB2	0	+	0
chr1	22895580	22896413	EPHB2	0	+	0
chr1	22895580	22896413	EPHB2	0	+	0
chr1	22895580	22896410	EPHB2	0	+	0
chr1	22895580	22896413	EPHB2	0	+	0
chr1	22896478	22905986	EPHB2	0	+	0
chr1	22896478	22905986	EPHB2	0	+	0
chr1	22896478	22905986	EPHB2	0	+	0
chr1	22896478	22905986	EPHB2	0	+	0
chr1	22906109	22906709	EPHB2	0	+	0
chr1	22906109	22906709	EPHB2	0	+	0
chr1	22906109	22906709	EPHB2	0	+	0
chr1	22906109	22906709	EPHB2	0	+	0
chr1	22906957	22907952	EPHB2	0	+	0
chr1	22906957	22907952	EPHB2	0	+	0
chr1	22906957	22907952	EPHB2	0	+	0
chr1	22906957	22907952	EPHB2	0	+	0
chr1	22908168	22909021	EPHB2	0	+	0
chr1	22908168	22909021	EPHB2	0	+	0
chr1	22908168	22909021	EPHB2	0	+	0
chr1	22908168	22909021	EPHB2	0	+	0
chr1	22909171	22910381	EPHB2	0	+	0
chr1	22909171	22910381	EPHB2	0	+	0
chr1	22909171	22910381	EPHB2	0	+	0
chr1	22909171	22910381	EPHB2	0	+	0
chr1	22910575	22912443	EPHB2	0	+	0
chr1	22910575	22912443	EPHB2	0	+	0
chr1	22910575	22912443	EPHB2	0	+	0
chr1	22910575	22912443	EPHB2	0	+	0
chr1	22912599	22913461	EPHB2	0	+	0
chr1	22912599	22913461	EPHB2	0	+	0
chr1	22912599	22913461	EPHB2	0	+	0
chr1	22913564	22913657	EPHB2	0	+	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311066	23311200	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23311322	23313552	HNRNPR	0	-	0
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23313702	23323555	HNRNPR	0	-	3
chr1	23313702	23318482	HNRNPR	0	-	3
chr1	23318688	23321527	HNRNPR	0	-	0
chr1	23318688	23321527	HNRNPR	0	-	0
chr1	23318688	23321527	HNRNPR	0	-	0
chr1	23318688	23321527	HNRNPR	0	-	0
chr1	23318688	23321527	HNRNPR	0	-	0
chr1	23318688	23321527	HNRNPR	0	-	0
chr1	23318697	23321527	HNRNPR	0	-	0
chr1	23318697	23321527	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23321663	23333517	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23321663	23323555	HNRNPR	0	-	0
chr1	23323732	23333517	HNRNPR	0	-	0
chr1	23323732	23337753	HNRNPR	0	-	0
chr1	23323732	23333517	HNRNPR	0	-	0
chr1	23323732	23333517	HNRNPR	0	-	0
chr1	23323732	23333517	HNRNPR	0	-	0
chr1	23323732	23333517	HNRNPR	0	-	0
chr1	23323732	23337753	HNRNPR	0	-	0
chr1	23323732	23337753	HNRNPR	0	-	0
chr1	23333631	23337753	HNRNPR	0	-	0
chr1	23333631	23337753	HNRNPR	0	-	0
chr1	23333631	23337753	HNRNPR	0	-	0
chr1	23333631	23337753	HNRNPR	0	-	0
chr1	23333631	23337753	HNRNPR	0	-	0
chr1	23333631	23337753	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338062	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23337861	23338489	HNRNPR	0	-	0
chr1	23338163	23338489	HNRNPR	0	-	0
chr1	23338608	23340851	HNRNPR	0	-	0
chr1	23338608	23340851	HNRNPR	0	-	0
chr1	23338608	23340851	HNRNPR	0	-	0
chr1	23338608	23344210	HNRNPR	0	-	0
chr1	23338608	23340851	HNRNPR	0	-	0
chr1	23338608	23340851	HNRNPR	0	-	0
chr1	23338608	23344210	HNRNPR	0	-	0
chr1	23338608	23340851	HNRNPR	0	-	0
chr1	23338608	23344210	HNRNPR	0	-	0
chr1	23341017	23344210	HNRNPR	0	-	0
chr1	23341017	23344210	HNRNPR	0	-	0
chr1	23341017	23344210	HNRNPR	0	-	0
chr1	23341017	23344210	HNRNPR	0	-	0
chr1	23341017	23344210	HNRNPR	0	-	0
chr1	23341020	23344210	HNRNPR	0	-	0
chr1	27534916	27547260	AHDC1	0	-	0
chr1	27534916	27547260	AHDC1	0	-	0
chr1	27534916	27547260	AHDC1	0	-	0
chr1	27534916	27547260	AHDC1	0	-	0
chr1	27534916	27547260	AHDC1	0	-	0
chr1	27534916	27547260	AHDC1	0	-	0
chr1	27552189	27552891	AHDC1	0	-	0
chr1	27552189	27552891	AHDC1	0	-	0
chr1	27552189	27552891	AHDC1	0	-	0
chr1	27552189	27552891	AHDC1	0	-	0
chr1	27552189	27552891	AHDC1	0	-	0
chr1	27552189	27552891	AHDC1	0	-	0
chr1	27552929	27553073	AHDC1	0	-	0
chr1	27552929	27553073	AHDC1	0	-	0
chr1	27552929	27553073	AHDC1	0	-	0
chr1	27552929	27553073	AHDC1	0	-	0
chr1	27552929	27553073	AHDC1	0	-	0
chr1	27552929	27553073	AHDC1	0	-	0
chr1	27553185	27558705	AHDC1	0	-	0
chr1	27553185	27558304	AHDC1	0	-	0
chr1	27553185	27558304	AHDC1	0	-	0
chr1	27553290	27558304	AHDC1	0	-	0
chr1	27553290	27558705	AHDC1	0	-	0
chr1	27553304	27558705	AHDC1	0	-	0
chr1	27558530	27558705	AHDC1	0	-	0
chr1	27558530	27558705	AHDC1	0	-	0
chr1	27558530	27558705	AHDC1	0	-	0
chr1	27558883	27603396	AHDC1	0	-	0
chr1	27558883	27603396	AHDC1	0	-	0
chr1	27558883	27603396	AHDC1	0	-	0
chr1	27558883	27603396	AHDC1	0	-	0
chr1	27558883	27603396	AHDC1	0	-	0
chr1	27558883	27603396	AHDC1	0	-	0
