chr	start	end	gene	score	strand	line1_count
chr1	1342758	1348895	DVL1	0	-	0
chr1	1342758	1348895	DVL1	0	-	0
chr1	1373902	1373999	AURKAIP1	0	-	0
chr1	1373902	1373999	AURKAIP1	0	-	0
chr1	1373902	1373999	AURKAIP1	0	-	0
chr1	1373902	1373999	AURKAIP1	0	-	0
chr1	1374445	1374704	AURKAIP1	0	-	0
chr1	1374445	1374704	AURKAIP1	0	-	0
chr1	1374445	1374704	AURKAIP1	0	-	0
chr1	1374445	1374704	AURKAIP1	0	-	0
chr1	1374790	1375074	AURKAIP1	0	-	0
chr1	1374790	1375153	AURKAIP1	0	-	0
chr1	1374790	1374996	AURKAIP1	0	-	0
chr1	1387582	1387776	CCNL2	0	-	0
chr1	1387869	1387953	CCNL2	0	-	0
chr1	1388065	1390229	CCNL2	0	-	0
chr1	1390371	1390458	CCNL2	0	-	0
chr1	1390563	1390765	CCNL2	0	-	0
chr1	1390865	1393395	CCNL2	0	-	0
chr1	1392803	1393395	CCNL2	0	-	0
chr1	1393460	1395393	CCNL2	0	-	0
chr1	1393460	1395393	CCNL2	0	-	0
chr1	1395514	1398232	CCNL2	0	-	0
chr1	1395514	1398232	CCNL2	0	-	0
chr1	1398342	1398596	CCNL2	0	-	0
chr1	1398342	1398596	CCNL2	0	-	0
chr1	1398671	1399018	CCNL2	0	-	0
chr1	1398671	1399018	CCNL2	0	-	0
chr1	1402256	1405808	MRPL20	0	-	0
chr1	1405886	1406908	MRPL20	0	-	0
chr1	1405886	1406908	MRPL20	0	-	0
chr1	1407019	1407130	MRPL20	0	-	0
chr1	1407019	1407130	MRPL20	0	-	0
chr1	1542167	1543868	SSU72	0	-	0
chr1	1543987	1544862	SSU72	0	-	0
chr1	1545002	1564772	SSU72	0	-	1
chr1	1564916	1574477	SSU72	0	-	0
chr1	1564916	1574477	SSU72	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787053	1787321	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1787437	1789052	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1789269	1790394	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1790596	1793244	GNB1	0	-	0
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1793311	1804418	GNB1	0	-	6
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1804581	1806474	GNB1	0	-	0
chr1	1806538	1825396	GNB1	0	-	3
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1806538	1815755	GNB1	0	-	2
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1825396	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1815862	1817836	GNB1	0	-	1
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1839189	GNB1	0	-	6
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1817875	1825396	GNB1	0	-	0
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1890819	GNB1	0	-	21
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1890819	GNB1	0	-	21
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1890819	GNB1	0	-	21
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1825499	1839189	GNB1	0	-	6
chr1	1839238	1890819	GNB1	0	-	15
chr1	1839238	1889963	GNB1	0	-	15
chr1	1839238	1847877	GNB1	0	-	4
chr1	1839238	1891997	GNB1	0	-	15
chr1	1839238	1890363	GNB1	0	-	15
chr1	1839238	1890819	GNB1	0	-	15
chr1	1839238	1892246	GNB1	0	-	15
chr1	1839238	1876582	GNB1	0	-	13
chr1	1839238	1852569	GNB1	0	-	7
chr1	1839238	1858596	GNB1	0	-	7
chr1	1839238	1852569	GNB1	0	-	7
chr1	1839238	1891024	GNB1	0	-	15
chr1	1839238	1853151	GNB1	0	-	7
chr1	1839238	1847877	GNB1	0	-	4
chr1	1839238	1879786	GNB1	0	-	15
chr1	1839238	1852569	GNB1	0	-	7
chr1	1839238	1852569	GNB1	0	-	7
chr1	1848036	1848460	GNB1	0	-	0
chr1	1848036	1848460	GNB1	0	-	0
chr1	1848529	1852569	GNB1	0	-	3
chr1	1848529	1853151	GNB1	0	-	3
chr1	1852680	1853151	GNB1	0	-	0
chr1	1852680	1890819	GNB1	0	-	8
chr1	1852680	1853151	GNB1	0	-	0
chr1	1852680	1853151	GNB1	0	-	0
chr1	1852680	1853151	GNB1	0	-	0
chr1	1853297	1890363	GNB1	0	-	8
chr1	1853297	1892112	GNB1	0	-	8
chr1	1853297	1890819	GNB1	0	-	8
chr1	1853297	1853995	GNB1	0	-	0
chr1	1853297	1890187	GNB1	0	-	8
chr1	1853297	1879786	GNB1	0	-	8
chr1	1876806	1879786	GNB1	0	-	2
chr1	1879902	1890363	GNB1	0	-	0
chr1	1879902	1890819	GNB1	0	-	0
chr1	1879902	1890363	GNB1	0	-	0
chr1	2391958	2395783	RER1	0	+	0
chr1	2391958	2395783	RER1	0	+	0
chr1	2391958	2395783	RER1	0	+	0
chr1	2391958	2395783	RER1	0	+	0
chr1	2395871	2397115	RER1	0	+	1
chr1	2395871	2397115	RER1	0	+	1
chr1	2395871	2397115	RER1	0	+	1
chr1	2395871	2397115	RER1	0	+	1
chr1	2395871	2397115	RER1	0	+	1
chr1	2397220	2400856	RER1	0	+	0
chr1	2397220	2400856	RER1	0	+	0
chr1	2397220	2399414	RER1	0	+	0
chr1	2397220	2399414	RER1	0	+	0
chr1	2397220	2399414	RER1	0	+	0
chr1	2399514	2400856	RER1	0	+	0
chr1	2399514	2400856	RER1	0	+	0
chr1	2399514	2400856	RER1	0	+	0
chr1	2400935	2402206	RER1	0	+	0
chr1	2400935	2402206	RER1	0	+	0
chr1	2400935	2402206	RER1	0	+	0
chr1	2400935	2402096	RER1	0	+	0
chr1	2400935	2402206	RER1	0	+	0
chr1	2402342	2403034	RER1	0	+	0
chr1	2402342	2403034	RER1	0	+	0
chr1	2402342	2403034	RER1	0	+	0
chr1	2402342	2403034	RER1	0	+	0
chr1	3625273	3625423	TPRG1L	0	+	0
chr1	3625273	3625423	TPRG1L	0	+	0
chr1	3625515	3625712	TPRG1L	0	+	0
chr1	3625515	3627499	TPRG1L	0	+	0
chr1	3625889	3627499	TPRG1L	0	+	0
chr1	3627653	3628408	TPRG1L	0	+	0
chr1	3627653	3628408	TPRG1L	0	+	0
chr1	3781336	3781511	LRRC47	0	-	0
chr1	3781601	3782660	LRRC47	0	-	0
chr1	3782763	3783995	LRRC47	0	-	0
chr1	3784111	3785086	LRRC47	0	-	0
chr1	3785203	3786848	LRRC47	0	-	0
chr1	3787310	3795861	LRRC47	0	-	0
chr1	3890073	3890568	C1orf174	0	-	0
chr1	3890073	3890568	C1orf174	0	-	0
chr1	3891057	3892882	C1orf174	0	-	0
chr1	3891057	3892882	C1orf174	0	-	0
chr1	3891057	3892882	C1orf174	0	-	0
chr1	3892989	3900171	C1orf174	0	-	5
chr1	3892996	3900171	C1orf174	0	-	5
chr1	3892996	3900171	C1orf174	0	-	5
chr1	6186816	6192929	RPL22	0	-	0
chr1	6186816	6192929	RPL22	0	-	0
chr1	6193054	6197651	RPL22	0	-	0
chr1	6193054	6197651	RPL22	0	-	0
chr1	6197756	6199561	RPL22	0	-	0
chr1	6197756	6200488	RPL22	0	-	0
chr1	6225262	6231901	ICMT	0	-	1
chr1	6232119	6233473	ICMT	0	-	0
chr1	6233643	6234885	ICMT	0	-	0
chr1	6234974	6235716	ICMT	0	-	0
chr1	6593658	6595484	KLHL21	0	-	0
chr1	6593658	6595484	KLHL21	0	-	0
chr1	6594110	6595484	KLHL21	0	-	0
chr1	6595557	6599046	KLHL21	0	-	0
chr1	6595557	6599046	KLHL21	0	-	0
chr1	6595557	6599046	KLHL21	0	-	0
chr1	6595557	6599046	KLHL21	0	-	0
chr1	6599452	6601796	KLHL21	0	-	2
chr1	6599452	6601796	KLHL21	0	-	2
chr1	6599452	6614449	KLHL21	0	-	2
chr1	6599452	6614449	KLHL21	0	-	2
chr1	6614105	6616756	PHF13	0	+	0
chr1	6616858	6619802	PHF13	0	+	0
chr1	6620337	6621410	PHF13	0	+	0
chr1	6635700	6636116	DNAJC11	0	-	0
chr1	6635700	6636116	DNAJC11	0	-	0
chr1	6636246	6637197	DNAJC11	0	-	0
chr1	6636246	6637197	DNAJC11	0	-	0
chr1	6637340	6637446	DNAJC11	0	-	0
chr1	6637340	6637446	DNAJC11	0	-	0
chr1	6637504	6638294	DNAJC11	0	-	0
chr1	6637504	6638294	DNAJC11	0	-	0
chr1	6638364	6639901	DNAJC11	0	-	0
chr1	6638364	6644557	DNAJC11	0	-	4
chr1	6640057	6644557	DNAJC11	0	-	4
chr1	6644674	6645040	DNAJC11	0	-	0
chr1	6644674	6645040	DNAJC11	0	-	0
chr1	6645126	6645788	DNAJC11	0	-	0
chr1	6645126	6645788	DNAJC11	0	-	0
chr1	6645978	6651528	DNAJC11	0	-	0
chr1	6645978	6651528	DNAJC11	0	-	0
chr1	6651602	6652828	DNAJC11	0	-	0
chr1	6651602	6652828	DNAJC11	0	-	0
chr1	6652951	6653910	DNAJC11	0	-	0
chr1	6652951	6653910	DNAJC11	0	-	0
chr1	6654039	6667708	DNAJC11	0	-	3
chr1	6654039	6667708	DNAJC11	0	-	3
chr1	6667810	6678393	DNAJC11	0	-	1
chr1	6667810	6678393	DNAJC11	0	-	1
chr1	6678467	6680907	DNAJC11	0	-	1
chr1	6678467	6680907	DNAJC11	0	-	1
chr1	6681037	6701728	DNAJC11	0	-	3
chr1	6681037	6701728	DNAJC11	0	-	3
chr1	6785575	6820180	CAMTA1	0	+	5
chr1	6785575	6820180	CAMTA1	0	+	5
chr1	6785575	6820180	CAMTA1	0	+	5
chr1	6785575	6825091	CAMTA1	0	+	5
chr1	6785575	6820180	CAMTA1	0	+	5
chr1	6785575	6806982	CAMTA1	0	+	4
chr1	6785575	6820180	CAMTA1	0	+	5
chr1	6785575	6820180	CAMTA1	0	+	5
chr1	6807088	6825091	CAMTA1	0	+	1
chr1	6820250	6825091	CAMTA1	0	+	0
chr1	6820250	6825091	CAMTA1	0	+	0
chr1	6820250	6825091	CAMTA1	0	+	0
chr1	6820250	6825091	CAMTA1	0	+	0
chr1	6820250	6825091	CAMTA1	0	+	0
chr1	6820250	6825091	CAMTA1	0	+	0
chr1	6825210	7091303	CAMTA1	0	+	81
chr1	6825210	6871756	CAMTA1	0	+	20
chr1	6825210	6887653	CAMTA1	0	+	20
chr1	6825210	7091303	CAMTA1	0	+	81
chr1	6825210	6886239	CAMTA1	0	+	20
chr1	6825210	6871756	CAMTA1	0	+	20
chr1	6825210	7091303	CAMTA1	0	+	81
chr1	6825210	7091303	CAMTA1	0	+	81
chr1	7091371	7249490	CAMTA1	0	+	78
chr1	7091371	7249490	CAMTA1	0	+	78
chr1	7091371	7249490	CAMTA1	0	+	78
chr1	7091371	7249490	CAMTA1	0	+	78
chr1	7249626	7467829	CAMTA1	0	+	55
chr1	7249626	7467829	CAMTA1	0	+	55
chr1	7249626	7467829	CAMTA1	0	+	55
chr1	7249626	7640399	CAMTA1	0	+	76
chr1	7467901	7640399	CAMTA1	0	+	21
chr1	7467901	7640399	CAMTA1	0	+	21
chr1	7467901	7640399	CAMTA1	0	+	21
chr1	7640553	7661725	CAMTA1	0	+	0
chr1	7640553	7661725	CAMTA1	0	+	0
chr1	7640553	7661725	CAMTA1	0	+	0
chr1	7640553	7661725	CAMTA1	0	+	0
chr1	7661866	7663352	CAMTA1	0	+	0
chr1	7661866	7663352	CAMTA1	0	+	0
chr1	7661866	7663352	CAMTA1	0	+	0
chr1	7661866	7663352	CAMTA1	0	+	0
chr1	7665199	7670910	CAMTA1	0	+	0
chr1	7665199	7670910	CAMTA1	0	+	0
chr1	7665199	7670910	CAMTA1	0	+	0
chr1	7665199	7670910	CAMTA1	0	+	0
chr1	7669855	7670910	CAMTA1	0	+	0
chr1	7670107	7670910	CAMTA1	0	+	0
chr1	7671037	7677598	CAMTA1	0	+	0
chr1	7671037	7677598	CAMTA1	0	+	0
chr1	7671037	7677598	CAMTA1	0	+	0
chr1	7671037	7677598	CAMTA1	0	+	0
chr1	7671037	7677598	CAMTA1	0	+	0
chr1	7671037	7677598	CAMTA1	0	+	0
chr1	7677733	7732447	CAMTA1	0	+	5
chr1	7677733	7732447	CAMTA1	0	+	5
chr1	7677733	7732447	CAMTA1	0	+	5
chr1	7677733	7732447	CAMTA1	0	+	5
chr1	7677733	7732447	CAMTA1	0	+	5
chr1	7677733	7732447	CAMTA1	0	+	5
chr1	7704894	7732447	CAMTA1	0	+	3
chr1	7704894	7732447	CAMTA1	0	+	3
chr1	7704894	7732447	CAMTA1	0	+	3
chr1	7704894	7732447	CAMTA1	0	+	3
chr1	7704898	7732447	CAMTA1	0	+	3
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7732599	7736343	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7736540	7736930	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737009	7737254	CAMTA1	0	+	0
chr1	7737570	7737958	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7737570	7737958	CAMTA1	0	+	0
chr1	7737570	7737958	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7737570	7737958	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7737570	7738297	CAMTA1	0	+	0
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7738482	7744834	CAMTA1	0	+	6
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745886	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745844	CAMTA1	0	+	0
chr1	7745022	7745886	CAMTA1	0	+	0
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7746091	7747709	CAMTA1	0	+	1
chr1	7747781	7751198	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7747781	7751198	CAMTA1	0	+	0
chr1	7747781	7751198	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7747781	7751198	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7747781	7749770	CAMTA1	0	+	0
chr1	7749791	7751198	CAMTA1	0	+	0
chr1	7749791	7751198	CAMTA1	0	+	0
chr1	7749791	7751198	CAMTA1	0	+	0
